Subject,Run,Segment,Class,Movement,SMR,Start_Sample,End_Sample,Num_Samples,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,ang_x_mean,ang_x_std,ang_x_min,ang_x_max,ang_x_range,ang_x_rms,ang_y_mean,ang_y_std,ang_y_min,ang_y_max,ang_y_range,ang_y_rms,ang_z_mean,ang_z_std,ang_z_min,ang_z_max,ang_z_range,ang_z_rms,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,ang_magnitude_mean,ang_magnitude_std,ang_magnitude_min,ang_magnitude_max,ang_magnitude_range,ang_magnitude_rms,duration_seconds
S03,15,5,0,Resistive,No_SMR,2200,2399,200,-0.28931884765625,0.008595405765894956,-0.3154296875,-0.27392578125,0.04150390625,0.28944650042697145,-0.013955078125,0.0016182380249579855,-0.021484375,-0.009765625,0.01171875,0.014048590668827726,-0.97162841796875,0.003677830026834243,-0.9814453125,-0.958984375,0.0224609375,0.9716353786468267,-179.28800354003906,0.17346980504470352,-179.58251953125,-179.0386962890625,0.5438232421875,179.28808746022787,18.3427734375,0.5866830374291058,17.38037109375,20.0225830078125,2.6422119140625,18.35215339860319,29.493402099609376,1.5669315520276146,27.4493408203125,32.87109375,5.4217529296875,29.534996900253475,1.0139253283349106,0.0027228990438466485,1.0048421215719803,1.022979983502179,0.018137861930198618,1.013928966223652,182.62832002895888,0.4835014774943117,181.9653363939456,183.6554410669817,1.6901046730361031,182.6289568535345,2.0
S03,15,6,1,Resistive,No_SMR,2400,2879,480,-0.0976165771484375,0.22337839442029345,-0.48291015625,0.1513671875,0.63427734375,0.24377633853178826,0.6602447509765625,0.3804134472514012,-0.0205078125,1.0048828125,1.025390625,0.7619957493594027,-0.08192952473958333,0.6326151933357592,-1.02685546875,0.5126953125,1.53955078125,0.6378984479235656,45.08564758300781,105.25873477844651,-179.9285888671875,179.8681640625,359.7967529296875,114.50815195931914,7.4429168701171875,12.306351783376188,-5.4107666015625,27.3834228515625,32.794189453125,14.382048037455629,17.843284606933594,13.750557286663733,-7.6300048828125,35.9033203125,43.5333251953125,22.52688685233391,1.0229065155072172,0.02534667852020066,0.9636753436313361,1.133234405874816,0.16955906224347994,1.0232198469210108,107.77038363735082,47.08060210163677,64.96897901147881,183.05567890870066,118.08669989722185,117.58580187313457,4.8
S03,15,7,0,Resistive,No_SMR,2880,3089,210,0.10488978794642857,0.005028264802918679,0.09326171875,0.11474609375,0.021484375,0.10501024265458594,0.8900065104166667,0.0026119443007927923,0.88330078125,0.89599609375,0.0126953125,0.8900103431067994,0.4875999813988095,0.0047941394101952296,0.47705078125,0.50048828125,0.0234375,0.48762354909582023,61.754176548549104,0.09349373782425303,61.5179443359375,61.962890625,0.4449462890625,61.75424732168942,-4.423958914620536,0.10042573511316215,-4.6087646484375,-4.273681640625,0.3350830078125,4.425098621107051,39.366734095982146,1.7422259644976648,35.9637451171875,41.8304443359375,5.86669921875,39.405267473970184,1.020253872841119,0.002084026560594457,1.0139184552647178,1.0250131838811278,0.011094728616410032,1.0202559911768523,73.38309146109138,0.9325737408376824,71.56307455783809,74.68796875040445,3.1248941925663587,73.38898871608765,2.1
S03,15,8,2,Resistive,No_SMR,3090,3579,490,-0.21973951690051022,0.2019553611384943,-0.56298828125,0.119140625,0.68212890625,0.29844835931907765,0.41117466517857143,0.43150874231171277,-0.05029296875,1.0078125,1.05810546875,0.5960406026238032,-0.4896922831632653,0.5993917196021198,-1.08935546875,0.50634765625,1.595703125,0.7739954558763493,39.70072220782844,138.61115347746863,-179.9945068359375,180.0,359.9945068359375,144.18460116176595,14.4261474609375,11.428228341294904,-4.6307373046875,33.3709716796875,38.001708984375,18.40429660664839,40.43132423867985,4.202009862011923,32.5360107421875,46.724853515625,14.1888427734375,40.64909428970965,1.0212621254559717,0.020720429027127216,0.9560075539805228,1.1842870916187325,0.22827953763820963,1.02147187375553,143.9750335480371,45.339289072209255,74.49924022281937,187.29089773787672,112.79165751505735,150.93132945925018,4.9
S03,15,9,0,Resistive,No_SMR,3580,3779,200,-0.20182373046875,0.009634653662636728,-0.21875,-0.18798828125,0.03076171875,0.2020535689650683,-0.01223876953125,0.0014608323166461605,-0.015625,-0.00732421875,0.00830078125,0.012325644433311028,-0.991484375,0.002999509771347346,-0.998046875,-0.97900390625,0.01904296875,0.9914889121558592,-179.28885498046876,0.11435395524011267,-179.47265625,-179.1156005859375,0.3570556640625,179.28889144906506,13.234707641601563,0.620179243804929,12.4090576171875,14.293212890625,1.8841552734375,13.249230492866868,30.045877075195314,1.093227366814575,28.7237548828125,32.49755859375,3.7738037109375,30.065759183717606,1.0119399241818825,0.0023337198276831704,1.0025679280391138,1.0173396967925925,0.014771768753478742,1.0119426017172253,182.27420792437616,0.33506396648564524,181.82804288331232,182.95032547312292,1.1222825898105953,182.27451434849866,2.0
S03,15,10,1,Resistive,No_SMR,3780,4209,430,-0.060046102834302326,0.2033108684440113,-0.537109375,0.18701171875,0.72412109375,0.21199255574912457,0.6703113644622093,0.3808099885680306,-0.02783203125,1.01171875,1.03955078125,0.7709303293556249,-0.11199809229651163,0.6283782176990773,-1.146484375,0.513671875,1.66015625,0.6382810957225091,44.474738542423694,106.19326988546808,-179.9066162109375,179.75830078125,359.6649169921875,115.1304170816071,5.2672033975290695,11.249953174074543,-7.2564697265625,22.445068359375,29.7015380859375,12.421951459002392,17.50131012672602,15.593364351334227,-10.2777099609375,41.407470703125,51.6851806640625,23.44032567916461,1.0225518987527373,0.03266909779068114,0.9688456088231818,1.264722714396924,0.29587710557374214,1.0230724185365105,109.01656899766765,45.59593431460598,65.7804417107457,182.83524990661547,117.05480819586977,118.14722461141406,4.3
S03,15,11,0,Resistive,No_SMR,4210,4409,200,0.1395654296875,0.00446640177031408,0.12841796875,0.150390625,0.02197265625,0.13963687875568678,0.8948876953125,0.002725514907485427,0.8876953125,0.9033203125,0.015625,0.894891845785416,0.46922607421875,0.0036755733937955995,0.4599609375,0.47900390625,0.01904296875,0.4692404698728713,62.960943603515624,0.21019331550252085,62.60009765625,63.4185791015625,0.8184814453125,62.9612944647341,-6.421536254882812,0.09020086090275146,-6.536865234375,-6.2567138671875,0.2801513671875,6.422169732114059,49.05296630859375,3.5625507067535036,41.5118408203125,54.3603515625,12.8485107421875,49.18216415744862,1.020054426343487,0.002342404689765932,1.0145638424191148,1.0301964898323832,0.01563264741326842,1.0200571023861225,80.12651559099575,2.003924591400372,76.07248032019596,83.17718840365302,7.104708083457055,80.15144500227842,2.0
S03,15,12,2,Resistive,No_SMR,4410,4879,470,-0.2053700548537234,0.21967414623703974,-0.46875,0.154296875,0.623046875,0.30072178164475166,0.5019385804521277,0.418914879230591,-0.025390625,1.0009765625,1.0263671875,0.6537828497192915,-0.40182637965425533,0.6057683732820324,-1.0048828125,0.48779296875,1.49267578125,0.7269248664441226,40.95493917262301,129.87020008960204,-179.9505615234375,179.9945068359375,359.945068359375,136.17479911476468,13.329174285239361,12.340886120122756,-6.4654541015625,27.4713134765625,33.936767578125,18.164921066608706,51.42244379571144,6.889409581611051,36.134033203125,61.962890625,25.828857421875,51.88190137520304,1.022769172507418,0.01513516288848952,0.9846942928737278,1.083109624701814,0.09841533182808615,1.0228809148661817,140.7254726295159,42.0162994557725,83.2060313254477,187.2068418582442,104.00081053279649,146.85118985424987,4.7
S03,15,13,0,Resistive,No_SMR,4880,5079,200,-0.28319580078125,0.011659853370604973,-0.30517578125,-0.26123046875,0.0439453125,0.28343573127034893,-0.01708251953125,0.0016818985691354105,-0.02197265625,-0.0107421875,0.01123046875,0.017165117428447656,-0.97301513671875,0.0037382952491553934,-0.982421875,-0.96142578125,0.02099609375,0.9730223179018956,-179.16363830566405,0.19829180803495222,-179.5550537109375,-178.9013671875,0.6536865234375,179.16374803671627,17.822872924804688,0.6978618399466215,16.5948486328125,19.1436767578125,2.548828125,17.836530224272593,31.2804931640625,2.158587423122714,28.5699462890625,36.05712890625,7.4871826171875,31.354884025462834,1.0136069908832896,0.0019424340504136876,1.0082091504596438,1.0188356562452285,0.010626505785584772,1.0136088427752925,182.75807587219603,0.6378959983586768,181.92721720591916,184.1264278361116,2.1992106301924252,182.75918355381094,2.0
S03,15,14,1,Resistive,No_SMR,5080,5529,450,-0.13644639756944443,0.1653703551363411,-0.4267578125,0.0615234375,0.48828125,0.2143944350201247,0.6692567274305555,0.363661171260157,-0.03955078125,0.99853515625,1.0380859375,0.7616784194746272,-0.06868598090277778,0.6464896305438165,-1.06005859375,0.58203125,1.64208984375,0.6501281461167921,52.3969970703125,100.08283704795774,-179.8297119140625,179.8956298828125,359.725341796875,112.96910893494025,9.629296875,9.163469968405934,-0.9613037109375,23.3184814453125,24.27978515625,13.292574625284683,19.53824462890625,14.737425192214577,-6.5863037109375,44.3133544921875,50.899658203125,24.473142513275747,1.0238674592854795,0.021956592768428203,0.9796623165903234,1.1314727226741976,0.1518104060838742,1.024102336114034,106.85978984806314,46.07982952347499,64.96062649992487,182.86864536348997,117.9080188635651,116.35139370973715,4.5
S03,15,15,0,Resistive,No_SMR,5530,5729,200,0.038447265625,0.00441948211950109,0.0263671875,0.04931640625,0.02294921875,0.038700440000649816,0.8630322265625,0.0023624891735010483,0.857421875,0.87109375,0.013671875,0.8630354601292587,0.5433447265625,0.0034000331596552662,0.5341796875,0.5517578125,0.017578125,0.5433553644796052,58.34160461425781,0.14707732896291523,58.07373046875,58.4857177734375,0.4119873046875,58.341790002596625,-0.6684356689453125,0.15767924113608062,-0.9283447265625,-0.428466796875,0.4998779296875,0.6867816149283684,53.330328369140624,4.260064471032,44.45068359375,59.4085693359375,14.9578857421875,53.50020629173045,1.0205679087229529,0.002036177912323416,1.01548143986129,1.0264659075531426,0.010984467691852684,1.0205699297968414,79.11306905835806,2.76926910497112,73.3887351943788,83.09843955251124,9.709704358132441,79.16127969500873,2.0
S03,15,16,2,Resistive,No_SMR,5730,6159,430,-0.22474677507267443,0.21369276070114543,-0.5322265625,0.06494140625,0.59716796875,0.31012208705870065,0.5873841751453488,0.39884316016885324,-0.03955078125,1.013671875,1.05322265625,0.7099972081808908,-0.24909043422965116,0.6230815172412714,-1.01904296875,0.5751953125,1.59423828125,0.6710265431057112,46.84571589980015,115.99550454763352,-179.9505615234375,179.89013671875,359.8406982421875,125.09787437612542,14.609159247819768,12.201065095198446,-0.9393310546875,30.4595947265625,31.39892578125,19.03400965076533,51.85351420557776,7.311235612326944,38.792724609375,61.63330078125,22.840576171875,52.3664119607885,1.0247399254556324,0.02138960553129429,0.9665413567012366,1.1081374882114317,0.141596131510195,1.0249626169079067,130.57813273437148,41.319905561767754,83.10638209826114,188.1123058873571,105.00592378909597,136.94529126062457,4.3
S03,15,17,0,Resistive,No_SMR,6160,6359,200,-0.29817626953125,0.011225189560391965,-0.32373046875,-0.27880859375,0.044921875,0.29838748732518827,-0.02114990234375,0.001701698685898088,-0.0263671875,-0.01708984375,0.00927734375,0.02121825034181068,-0.96875,0.003682560084954063,-0.97802734375,-0.95947265625,0.0185546875,0.9687569993289232,-179.08143310546876,0.1442697318984127,-179.3133544921875,-178.857421875,0.4559326171875,179.08149121800395,18.958831787109375,0.7641612671426614,17.73193359375,20.63232421875,2.900390625,18.9742258122462,32.80588989257812,2.725114583521813,29.20166015625,38.7103271484375,9.5086669921875,32.918880010372206,1.0138889243572258,0.0021686561928704598,1.008878631899094,1.0197704516896948,0.01089181979060072,1.0138912320799438,183.06650013451224,0.7165885652852966,182.09100962053566,184.59014453607128,2.4991349155356204,183.06789561027736,2.0
S03,15,18,1,Resistive,No_SMR,6360,6769,410,-0.15726705411585365,0.16261969085883243,-0.53515625,0.07470703125,0.60986328125,0.22622575044698398,0.5949528391768293,0.38977048866081004,-0.0576171875,1.005859375,1.0634765625,0.7112593863531481,-0.17135694550304878,0.6789156221164492,-1.0673828125,0.6064453125,1.673828125,0.7002068442438277,37.3323066525343,115.67162890984193,-179.9176025390625,179.813232421875,359.7308349609375,121.54680931499205,10.802668873856707,8.99019209416911,-1.77978515625,23.0548095703125,24.8345947265625,14.054223873563894,17.597645829363568,13.829867021988536,-8.26171875,37.3974609375,45.6591796875,22.38174167891326,1.0230826402574227,0.02571290220259582,0.9716753935599219,1.1941702377645724,0.2224948442046505,1.023404919651385,114.09680408956203,49.59848530186615,61.676646774310186,183.01672461579216,121.34007784148197,124.3868579228726,4.1
S03,15,19,0,Resistive,No_SMR,6770,6969,200,0.05955322265625,0.0048073706849431274,0.04638671875,0.072265625,0.02587890625,0.05974694252970054,0.83596435546875,0.004471759956207597,0.8203125,0.84326171875,0.02294921875,0.835976315604329,0.57934814453125,0.0070975668801290396,0.56494140625,0.60498046875,0.0400390625,0.5793916188791653,55.97193603515625,0.16630463251043184,55.4754638671875,56.1676025390625,0.692138671875,55.97218309798553,-1.8421875,0.17685773817488376,-2.2357177734375,-1.571044921875,0.6646728515625,1.8506575708943527,46.856936645507815,4.988007648158454,37.5018310546875,53.228759765625,15.7269287109375,47.12168006448009,1.018879776901827,0.002183915836605719,1.0130661641285932,1.0252645941892973,0.01219843006070409,1.018882105751424,73.11681390359342,3.2784465750352436,66.98046435999454,77.34738074797319,10.366916387978648,73.18991013997999,2.0
S03,15,20,2,Resistive,No_SMR,6970,7389,420,-0.18208821614583334,0.19876493749631088,-0.54150390625,0.07763671875,0.619140625,0.2695619016795291,0.5080357142857143,0.39982003397460963,-0.05078125,1.0048828125,1.0556640625,0.6464954342895655,-0.3304013206845238,0.667992029972766,-1.05078125,0.583984375,1.634765625,0.7452371332785386,110.67051478794643,72.12898318002446,-179.989013671875,180.0,359.989013671875,132.1005414750951,12.158163888113839,11.119122250046969,-2.252197265625,29.739990234375,31.9921875,16.47591662827064,50.08092825753348,3.869216381841071,40.36376953125,54.2340087890625,13.8702392578125,50.23017231252271,1.0223081320760625,0.02977489079816242,0.9059275349400867,1.121679810781869,0.21575227584178236,1.0227406074912408,134.77835698206934,45.66002064486117,77.3628633030882,187.7605892213451,110.3977259182569,142.28520336739436,4.2
S03,15,21,0,Resistive,No_SMR,7390,7589,200,-0.18890380859375,0.008747451615484564,-0.20458984375,-0.17529296875,0.029296875,0.18910623154986028,-0.012646484375,0.0012118821919912947,-0.015625,-0.00927734375,0.00634765625,0.012704417558250546,-0.99380859375,0.002635253499122745,-0.99951171875,-0.986328125,0.01318359375,0.9938120876565938,-179.5249237060547,0.20674519459747667,-179.9615478515625,-179.241943359375,0.7196044921875,179.52504275236993,12.642984008789062,0.6240239881459345,11.788330078125,13.77685546875,1.988525390625,12.65837472127751,35.81691284179688,2.2742781711191373,32.3712158203125,40.2923583984375,7.921142578125,35.88904549742864,1.0117214252396811,0.002194630228232143,1.0040312811625225,1.016834653723355,0.012803372560832527,1.0117237936358128,183.5129975996023,0.6936354953271013,182.52269612013043,184.9308914082371,2.4081952881066684,183.514301929144,2.0
S03,15,22,1,Resistive,No_SMR,7590,8009,420,-0.13993908110119047,0.14862558249864732,-0.412109375,0.0517578125,0.4638671875,0.20413845838672287,0.6054675874255953,0.39085216129462286,-0.02490234375,1.009765625,1.03466796875,0.720663868534873,-0.15061732700892858,0.6803175298113584,-1.08251953125,0.6083984375,1.69091796875,0.6967908729051658,33.129730224609375,115.49415005744146,-179.923095703125,179.791259765625,359.71435546875,120.15189437643586,9.683048793247767,8.273476717140946,0.0274658203125,23.5986328125,23.5711669921875,12.736241632502516,18.281459263392858,14.895266908793499,-11.6619873046875,37.606201171875,49.2681884765625,23.581364020838386,1.0226463222463065,0.02725270851925088,0.9454786926967238,1.1341336668783464,0.18865497418162258,1.0230085249733256,112.59312023505609,49.83445201870131,60.603463406813695,183.28609458625587,122.68263117944218,123.1047127540249,4.2
S03,15,23,0,Resistive,No_SMR,8010,8209,200,0.020087890625,0.004534721360231675,0.00732421875,0.0322265625,0.02490234375,0.0205933738755189,0.85356689453125,0.0027657577137974424,0.8447265625,0.86083984375,0.01611328125,0.8535713753725891,0.559296875,0.004708722708926546,0.548828125,0.57373046875,0.02490234375,0.5593166960267816,57.4174072265625,0.04350696909096072,57.3486328125,57.513427734375,0.164794921875,57.4174237098572,0.2571075439453125,0.12699988307387824,0.032958984375,0.4669189453125,0.4339599609375,0.2867634207048897,45.55664978027344,3.663346974857289,37.716064453125,50.47119140625,12.755126953125,45.70370280689174,1.0207046784437024,0.0023092038880800194,1.0150347828660142,1.028586328773203,0.013551545907188878,1.0207072775077806,73.35293344554827,2.2457965046004014,68.74067130791978,76.47900331871028,7.738332010790501,73.3871325846528,2.0
S03,15,24,2,Resistive,No_SMR,8210,8659,450,-0.20076280381944445,0.15488504822939286,-0.42041015625,0.025390625,0.44580078125,0.25356474826455294,0.46112196180555554,0.4188358211209286,-0.02880859375,1.00537109375,1.0341796875,0.6229421391376945,-0.3945355902777778,0.6606737737313647,-1.0361328125,0.56689453125,1.60302734375,0.7695116420771534,68.4401123046875,119.27210009242538,-179.9945068359375,179.989013671875,359.9835205078125,137.51320966632906,13.114501953125,8.752703518101686,0.4339599609375,24.23583984375,23.8018798828125,15.767053635803649,50.75618896484375,5.128928941166605,38.309326171875,57.7880859375,19.478759765625,51.0146707361565,1.0217489547485217,0.02303062584418585,0.9515781044267795,1.118874936080486,0.16729683165370646,1.0220079048462345,140.08616441470394,46.277479462926934,76.493539358557,188.57697097374006,112.08343161518306,147.51603114037655,4.5
S03,15,25,0,Resistive,No_SMR,8660,8869,210,-0.23202427455357144,0.005395321812419285,-0.24169921875,-0.220703125,0.02099609375,0.2320869954986075,-0.01678989955357143,0.0015454615411319421,-0.02099609375,-0.00732421875,0.013671875,0.01686087715375852,-0.9853701636904761,0.00321031907640086,-0.9931640625,-0.95751953125,0.03564453125,0.985375393258817,-179.17589460100447,0.14469679600653904,-179.527587890625,-178.96728515625,0.560302734375,179.1759530272772,14.912894112723214,0.3708466753199294,14.271240234375,15.501708984375,1.23046875,14.917504418430402,34.265232631138396,1.7955168799329941,31.937255859375,38.2489013671875,6.3116455078125,34.312243414445454,1.0124747060286023,0.002887499496015535,0.9860464770368124,1.0197000765689808,0.0336535995321684,1.01247880387588,183.0399558470748,0.5098339977393774,182.3539025243302,184.21030441063598,1.8564018863057754,183.04066250273212,2.1
S03,15,26,1,Resistive,No_SMR,8870,9359,490,-0.10989317602040816,0.1568849704179463,-0.58935546875,0.1357421875,0.72509765625,0.19154478348128487,0.6519999601403061,0.3763397444937907,-0.0380859375,1.01123046875,1.04931640625,0.7528184052669092,-0.11446209343112244,0.6559901432877621,-1.13671875,0.55859375,1.6953125,0.6659013732703467,44.25795200892857,107.40623950399291,-179.8516845703125,179.857177734375,359.7088623046875,116.16740765125867,8.054637675382653,8.55149478312287,-2.04345703125,19.6051025390625,21.6485595703125,11.747563624321058,23.856273417570154,13.805108839962124,-0.318603515625,46.3568115234375,46.6754150390625,27.562706896403785,1.0228938542569745,0.023213292360087012,0.9809367366227567,1.2807754940523968,0.29983875742964006,1.0231566812130184,110.633786177699,46.445046563573975,65.27696321748714,183.2396190252277,117.96265580774057,119.9690571063149,4.9
S03,15,27,0,Resistive,No_SMR,9360,9559,200,0.05272216796875,0.006195486270733243,0.037109375,0.0673828125,0.0302734375,0.05308494179572897,0.8738134765625,0.007396052361768737,0.86279296875,0.88916015625,0.0263671875,0.8738447764979663,0.5244384765625,0.01128867283976896,0.5,0.53955078125,0.03955078125,0.5245599582828251,59.50758361816406,0.5907456608970778,58.8922119140625,60.6005859375,1.7083740234375,59.51051578089923,-1.4590118408203125,0.23822092400693784,-1.856689453125,-0.9832763671875,0.8734130859375,1.4783317490633137,52.77139892578125,3.3999172154158432,46.4447021484375,58.3319091796875,11.88720703125,52.88080920008342,1.0205793011733464,0.0019398773312140373,1.0148939582791463,1.0253252862367315,0.010431327957585168,1.020581135575176,79.58103230633564,2.6383777531617096,75.19068050732852,84.11901970975353,8.928339202425008,79.62453726662763,2.0
S03,15,28,2,Resistive,No_SMR,9560,9999,440,-0.2011752041903409,0.17222704651737364,-0.451171875,0.05712890625,0.50830078125,0.26482752563342604,0.6021573153409091,0.40620190599472,-0.04296875,1.02734375,1.0703125,0.726356263036476,-0.3335016424005682,0.5848066058077785,-1.0263671875,0.5087890625,1.53515625,0.6732177297726872,69.00762384588069,107.45729876503691,-179.9725341796875,179.97802734375,359.9505615234375,127.70717758502443,13.194979580965908,9.835601272835701,-1.087646484375,26.927490234375,28.01513671875,16.45741591320808,47.85986605557528,7.800274459071816,36.990966796875,59.5458984375,22.554931640625,48.49135036781772,1.0250402219290262,0.015564216970279265,0.992365303027731,1.0897065763387266,0.09734127331099562,1.0251581101789753,131.9979498514571,38.87617448930594,84.16482372226511,185.78597604380587,101.62115232154076,137.5913544005136,4.4
S03,16,1,0,Active,SMR,1650,1849,200,-0.5372607421875,0.0013187119754172578,-0.5400390625,-0.53369140625,0.00634765625,0.5372623605810641,-0.05436279296875,0.0012613142091344363,-0.05908203125,-0.05126953125,0.0078125,0.05437742337493878,-0.862734375,0.0013492475319925143,-0.8662109375,-0.8583984375,0.0078125,0.8627354300569458,-176.05060729980468,0.01182469754908422,-176.0723876953125,-176.0284423828125,0.0439453125,176.05060769691627,33.37319641113281,0.017868389644221473,33.33251953125,33.4039306640625,0.0714111328125,33.37320119460218,18.61998596191406,0.044062837804858916,18.5614013671875,18.7152099609375,0.15380859375,18.620038097585947,1.0178005206011274,0.0015107020738668708,1.013262303983319,1.0216884664436559,0.008426162460336784,1.0178016361480158,180.15075026707143,0.005052063318296744,180.13889891715436,180.1634856052673,0.024586688112947286,180.15075033755608,2.0
S03,16,2,1,Active,SMR,1850,2279,430,-0.40427416424418605,0.1852918837165963,-0.58154296875,-0.0009765625,0.58056640625,0.44471415768623757,0.3811330396075581,0.44182040260103006,-0.06103515625,0.9755859375,1.03662109375,0.5834960685686175,-0.45398573764534883,0.5532653779844032,-0.96630859375,0.57421875,1.54052734375,0.7156854256316919,-16.68392731422602,143.18679552806128,-179.9395751953125,179.6923828125,359.6319580078125,144.1555127083984,25.47031988099564,10.518720627802157,3.087158203125,33.33251953125,30.245361328125,27.55686263866031,7.558542650799419,12.50839725402766,-15.8258056640625,18.6383056640625,34.464111328125,14.614772282472302,1.0245718166826694,0.0264232605377972,0.9598032141696651,1.143607017042975,0.18380380287331,1.0249116901193138,139.7663956583362,47.16260758079616,60.02087281239441,183.619828976302,123.59895616390759,147.49164075152098,4.3
S03,16,3,0,Active,SMR,2280,2479,200,0.00099609375,0.007523785069122949,-0.02294921875,0.03076171875,0.0537109375,0.00758943637730408,0.8490283203125,0.009160238237156412,0.82177734375,0.86669921875,0.044921875,0.8490777341664464,0.5686083984375,0.017616466837350842,0.541015625,0.638671875,0.09765625,0.5688812272148644,57.290707397460935,0.517372016885912,56.337890625,58.2110595703125,1.8731689453125,57.2930434512371,1.600048828125,0.44552647720031224,1.0986328125,3.021240234375,1.922607421875,1.6609184490126858,33.03459777832031,8.295647966439223,16.1993408203125,44.2474365234375,28.048095703125,34.06027635763534,1.0220550067944085,0.004484699361719077,1.0146728747658746,1.044056757089348,0.02938388232347333,1.0220647968104772,66.53134656075967,4.362221135657732,59.54809642268267,73.12836609483954,13.580269672156867,66.67348726111531,2.0
S03,16,4,2,Active,SMR,2480,2959,480,-0.39554239908854166,0.3232242295666942,-0.81396484375,0.037109375,0.85107421875,0.5108108182641615,0.5790944417317708,0.3952116163401277,-0.0576171875,0.99951171875,1.05712890625,0.7011009871158417,-0.1586151123046875,0.5291173131966875,-0.76318359375,0.55126953125,1.314453125,0.5523801996595372,50.989013671875,112.22061395359432,-179.9725341796875,179.923095703125,359.8956298828125,123.26129040113244,25.41558837890625,19.90275683634125,1.1041259765625,50.5645751953125,49.46044921875,32.28113787233224,35.55134582519531,11.636157861727341,19.9017333984375,50.350341796875,30.4486083984375,37.40719663067083,1.0282181059674351,0.0190381941695587,0.9757844801178147,1.1080755225515897,0.13229104243377499,1.0283939766288113,125.48714603999396,43.49290763217439,73.16598710962069,188.4953713425444,115.3293842329237,132.79576775428689,4.8
S03,16,5,0,Active,SMR,2960,3169,210,-0.6956473214285714,0.010672591083874862,-0.716796875,-0.67626953125,0.04052734375,0.6957291858267768,-0.046633184523809525,0.001970052908803798,-0.0517578125,-0.0419921875,0.009765625,0.04667477913493705,-0.7457938058035715,0.009629218297296956,-0.76220703125,-0.7275390625,0.03466796875,0.7458559664036966,-176.82526506696428,0.3124918892839399,-177.462158203125,-176.37451171875,1.087646484375,176.82554119013193,44.576974051339285,0.8198734765754913,43.3575439453125,45.791015625,2.4334716796875,44.58451309694173,19.190656389508927,2.252117001597164,16.1883544921875,23.9886474609375,7.80029296875,19.32235295322707,1.021035048313369,0.002493463589659887,1.0148674120064338,1.0292359538571114,0.014368541850677596,1.0210380784468702,183.3790023446715,0.7404449692009023,182.34557253238125,184.83800992513716,2.492437392755903,183.3804900989293,2.1
S03,16,6,1,Active,SMR,3170,3609,440,-0.2616965553977273,0.3186361417978628,-0.74658203125,0.0732421875,0.81982421875,0.4123276342508024,0.6381269975142045,0.39934239510485203,-0.05224609375,1.01171875,1.06396484375,0.7527817834436307,-0.05070467862215909,0.5603850795726043,-0.84814453125,0.55859375,1.40673828125,0.5626743301784528,41.09773115678267,107.9204936766022,-179.82421875,179.7967529296875,359.6209716796875,115.48097878714366,17.668637362393465,18.666816681336947,-1.3568115234375,43.9947509765625,45.3515625,25.702738983587054,1.461181640625,17.355123003233828,-27.39990234375,27.6361083984375,55.0360107421875,17.416525090966786,1.0259027346570744,0.02867649340111253,0.9400024077202012,1.118434929835438,0.17843252211523675,1.0263025349735853,109.17331656768329,48.85113366860554,60.566049130053344,185.616303993403,125.05025486334965,119.58186567845227,4.4
S03,16,7,0,Active,SMR,3610,3809,200,0.054443359375,0.0041432037960149265,0.04345703125,0.06591796875,0.0224609375,0.05460078312378599,0.8762353515625,0.0025338503820241413,0.86767578125,0.8818359375,0.01416015625,0.8762390151811413,0.5205712890625,0.0038036795971109383,0.51171875,0.53125,0.01953125,0.5205851851279197,59.910369873046875,0.06223963357745155,59.7161865234375,60.0018310546875,0.28564453125,59.910402202766676,-1.646575927734375,0.11312817639559711,-1.7742919921875,-1.3623046875,0.4119873046875,1.650457594150456,36.424374389648435,4.2010225268576695,27.7569580078125,42.3468017578125,14.58984375,36.665837505073334,1.0206768081703794,0.001965910773577344,1.0155273390545365,1.0263799635711726,0.010852624516636045,1.0206786919584525,70.22526016563161,2.1910684356276686,65.86598154442875,73.4606387711313,7.594657226702552,70.25926232402246,2.0
S03,16,8,2,Active,SMR,3810,4289,480,-0.404193115234375,0.333668467059097,-0.77880859375,0.08203125,0.86083984375,0.5241247182803311,0.5213185628255208,0.4191142962725154,-0.0361328125,1.00048828125,1.03662109375,0.6689019638829538,-0.24620869954427083,0.5222741776114962,-0.794921875,0.52685546875,1.32177734375,0.577398510849349,50.07215881347656,121.54320905655213,-179.9505615234375,179.97802734375,359.9285888671875,131.45331017515974,26.046478271484375,20.375800164759756,-1.8511962890625,48.66943359375,50.5206298828125,33.0695065385187,33.302146911621094,8.442216894287599,22.291259765625,44.7637939453125,22.4725341796875,34.35555289925326,1.0272287573073062,0.018093095120283658,0.9907251830841975,1.1000214748020307,0.10929629171783317,1.0273877544189216,132.13903355029754,45.798631730001766,73.48281144760622,187.83734431095166,114.35453286334544,139.83514949297003,4.8
